2800,شکربنح2,کربن‌ ایران‌,4,32,2021-01-10,Iran Carbon-R,,IRR1CRBN0102,CRBX2,ح . کربن‌ ایران‌,65045348537882791,IRR1CRBN0101,CRBN,778,9,7,
2802,شکربنح4,کربن‌ ایران‌,4,32,2021-01-10,Iran Carbon-R,,IRR1CRBN0104,CRBX4,ح . کربن‌ ایران‌,49269892139709389,IRR1CRBN0101,CRBN,778,9,9,
2578,وساربیل2,شرکت س استان اردبیل,4,43,2021-01-10,Ardebil Inv.,,IRO1OS030002,OS032,شرکت س استان اردبیل,22635667850490948,IRO1OS030001,OS03,512,9,4,
2610,ثامانح4,سامان‌ گستراصفهان‌,4,56,2021-01-10,Saman Gostar-R,,IRR1SGOS0104,SGOX4,ح . سامان‌ گستراصفهان‌,24481015186424839,IRR1SGOS0106,SGOS,719,9,9,
2338,غالبرح2,لبنیات‌کالبر,4,30,2021-01-10,Kalber Dairy-R,,IRR1KLBR0102,KLBX2,ح . لبنیات ‌کالبر,70225000783541778,IRR1KLBR0103,KLBR,290,9,7,
2339,غالبرح3,لبنیات‌کالبر,4,30,2021-01-10,Kalber Dairy-R,,IRR1KLBR0103,KLBX3,ح . لبنیات ‌کالبر,22081376188425336,IRR1KLBR0103,KLBR,290,9,8,
2341,شپترو2,پتروشیمی آبادان,8,32,2021-01-10,Abadan Petro.,,IRO7APTP0002,APTP2,پتروشیمی آبادان,64319184706481918,IRO7APTP0005,APTP,771,17,28,
2669,چخزر3,صنایع چوب خزر کاسپین,6,10,2021-01-10,Caspian Wood,,IRO3CAWZ0003,CAWZ3,صنایع چوب خزر کاسپین,68229158292465420,IRO3CAWZ0007,CAWZ,1049,15,29,
2693,بایکا3,کارخانجات کابلسازی ‌ایران‌,8,20,2021-01-10,Iran Cable,,IRO7KBLP0003,KBLP3,کارخانجات کابلسازی ‌ایران‌,4475396831524711,IRO7KBLP0007,KBLP,17,17,29,
2715,کصدف4,کاشی صدف سرام استقلال آباده,8,36,2021-01-10,Kashi Sadaf Co.,,IRO7KSDP0004,KSDP4,کاشی صدف سرام استقلال آباده,69144260212455211,IRO7KSDP0008,KSDP,1161,17,30,
2732,شسینا3,صنایع‌شیمیایی‌سینا,4,32,2021-01-10,Sina Chem. Ind.,,IRO1SHSI0003,SHSI3,صنایع‌شیمیایی‌سینا,13742476235028993,IRO1SHSI0001,SHSI,270,9,5,
3544,حریل2,ریل پردازسیر,5,47,2021-01-10,Reyl Pardazseir,,IRO3HRLZ0002,HRLZ2,ریل پردازسیر,11640655299372584,IRO3HRLZ0006,HRLZ,985,14,28,
2756,وپاسارح3,بانک پاسارگاد,3,44,2021-01-10,Pasargad Bank -R,,IRR1BPAS0103,BPSX3,ح.بانک پاسارگاد,70733409174851151,IRR1BPAS0100,BPAS,830,8,8,
2772,سرودح4,سیمان‌شاهرود,3,40,2021-01-10,Shahroud Cement-R,,IRR1SROD0104,SROX4,ح . سیمان‌شاهرود,31230141912737724,IRR1SROD0100,SROD,599,7,9,
2782,لبوتانح2,گروه‌صنعتی‌بوتان‌,3,19,2021-01-10,Butane Group-R,,IRR1BOTA0102,BOTX2,ح . گروه‌صنعتی‌بوتان‌,64879480318218451,IRR1BOTA0100,BOTA,818,8,7,
1547,ومهر3,بانک مهر اقتصاد,9,44,2021-01-10,Mehr Eghtesad,,IRO7VMHP0003,VMHP3,بانک مهر اقتصاد,61122323817121919,IRO7VMHP0007,VMHP,1213,17,29,
2489,کهمدا3,شیشه‌ همدان‌,3,41,2021-01-10,Hamadan Glass,,IRO1SHMD0003,SHMD3,شیشه‌ همدان‌,18954307371645057,IRO1SHMD0002,SHMD,815,8,5,
1631,دتوزیع3,توزیع دارو پخش,6,31,2021-01-10,Daroupakhsh Distr.,,IRO3DPDZ0003,DPDZ3,توزیع دارو پخش,21496274091613745,IRO3DPDZ0002,DPDZ,1054,15,29,
2562,شزنگ4,تجهیزنیروی‌زنگان‌,8,13,2021-01-10,Zangan Equip.,,IRO7ZNGP0004,ZNGP4,تجهیزنیروی‌زنگان‌,42149208613767864,IRO7ZNGP0003,ZNGP,265,17,30,
2071,کایتا2,ایتالران‌,8,41,2021-01-10,Italran,,IRO7ITLP0002,ITLP2,ایتالران‌,2196541026922878,IRO7ITLP0001,ITLP,414,17,28,
2347,سیلام2,سیمان‌ ایلام‌,4,40,2021-01-10,Ilam Cement,,IRO1SEIL0002,SEIL2,سیمان‌ ایلام‌,23988617898027879,IRO1SEIL0001,SEIL,244,9,4,
2349,سیلام4,سیمان‌ ایلام‌,4,40,2021-01-10,Ilam Cement,,IRO1SEIL0004,SEIL4,سیمان‌ ایلام‌,60158361538565787,IRO1SEIL0001,SEIL,244,9,6,
2355,بنیروح4,نیروترانس‌,3,20,2021-01-10,Nirou Trans-R,,IRR1NIRO0104,NIRX4,ح . نیروترانس‌,50077356063110638,IRR1NIRO0100,NIRO,711,8,9,
520,وسدیدح,گروه‌صنعتی‌سدید(هلدینگ‌,9,17,2021-01-10 17:05:25.885056,Sadid Group-R,SDIX1,IRR1SDID0101,SDIX1,ح . گروه‌صنعتی‌سدید(هلدینگ‌,17153727206566342,IRR1SDID0104,SDID,519,17,2,
1980,شپارسح4,بین‌ المللی‌ محصولات‌  پارس‌,4,32,2021-01-10,Pars Int. Mfg.-R,,IRR1BMPS0104,BMPX4,ح . بین‌ المللی‌محصولات پارس‌,40154664574809484,IRR1BMPS0106,BMPS,251,9,9,
2126,کچاد3,معدنی‌وصنعتی‌چادرملو,3,5,2021-01-10,Chadormalu,,IRO1CHML0003,CHML3,معدنی‌وصنعتی‌چادرملو,62527258390241937,IRO1CHML0000,CHML,641,7,5,
3509,زنگان3,صنعت روی زنگان,5,17,2021-01-10,Zangan Industry,,IRO3ZAGZ0003,ZAGZ3,صنعت روی زنگان,19722349824120347,IRO3ZAGZ0000,ZAGZ,1000,14,29,
3994,واعتبارح2, سرمایه گذاری اعتبار ایران,4,43,2021-01-10,Iran Motorcycle-R,,IRR1IDOC0102,IDOX2,ح.سرمایه گذاری اعتبار ایران,5460604231262964,IRR1IDOC0109,IDOC,505,9,7,
4000,صباح2,سرمایه گذاری صبا تامین,5,43,2021-01-10,Saba Tamin Inv.-R,,IRR3STIZ0102,STIX2,ح . سرمایه گذاری صبا تامین,15311270876615133,IRR3STIZ0108,STIZ,1225,14,31,
4002,صباح4,سرمایه گذاری صبا تامین,5,43,2021-01-10,Saba Tamin Inv.-R,,IRR3STIZ0104,STIX4,ح . سرمایه گذاری صبا تامین,48627459377583326,IRR3STIZ0108,STIZ,1225,14,33,
4005,کنیلوح4,کاشی نیلو,4,36,2021-01-10,Nilou Tile-R,,IRR7NLTP0104,NLTX4,ح . کاشی نیلو,51942019711123298,IRR7NLTP0106,NLTP,456,9,9,
1878,شپاس4,نفت پاسارگاد,6,13,2021-01-10,NPSZ,,IRO3NPSZ0004,NPSZ4,نفت پاسارگاد,24452841359219021,IRO3NPSZ0003,NPSZ,1071,15,30,
2177,رفاه3,فروشگاه های زنجیره ای رفاه,9,35,2021-01-10,Refah Chain St.,,IRO7REFP0003,REFP3,فروشگاه های زنجیره ای رفاه,4891138215768544,IRO7REFP0005,REFP,1202,17,29,
2474,کمنگنز3,معادن‌منگنزایران‌,4,5,2021-01-10,Iran Mn. Mines,,IRO1MNGZ0003,MNGZ3,معادن‌منگنزایران‌,2308153763974554,IRO1MNGZ0002,MNGZ,451,9,5,
2476,قهکمت2,قندهکمتان‌,4,26,2021-01-10,Hegmatan Sugar,,IRO1GHEG0002,GHEG2,قندهکمتان‌,13286237024590493,IRO1GHEG0003,GHEG,404,9,4,
1795,خنصیرح2,مهندسی‌نصیرماشین‌,4,23,2021-01-10,Nasir Machine-R,,IRR1MNSR0102,MNSX2,ح . مهندسی‌نصیرماشین‌,17642043767156511,IRR1MNSR0100,MNSR,162,9,7,
2498,قاسم3,قاسم ایران,6,35,2021-01-10,Ghassem Co.,,IRO3GASZ0003,GASZ3,قاسم ایران,22763859101326401,IRO3GASZ0009,GASZ,1082,15,29,
1822,دلقماح2,دارویی‌ لقمان‌,4,31,2021-01-10,Loghman Pharm.-R,,IRR1DLGM0102,DLGX2,ح . دارویی‌ لقمان‌,61545132247703992,IRR1DLGM0102,DLGM,194,9,7,
2614,شصفها2,پتروشیمی‌ اصفهان‌,9,32,2021-01-10,Isfahan Pertr.,,IRO7PESP0002,PESP2,پتروشیمی‌ اصفهان‌,55550439602177668,IRO7PESP0002,PESP,272,17,28,
2647,وپویا2,سرمایه گذاری پویا,5,43,2021-01-10,Pouya Investment,,IRO3PIVZ0002,PIVZ2,سرمایه گذاری پویا,28319187897374453,IRO3PIVZ0005,PIVZ,1026,14,28,
2672,خوساز3,محورسازان‌ایران‌خودرو,4,23,2021-01-10,Iran Kh. A. M.,,IRO1MESI0003,MESI3,محورسازان‌ایران‌خودرو,66513744818078129,IRO1MESI0000,MESI,165,9,5,
2358,خپویش4,سازه‌ پویش‌,4,23,2021-01-10,Sazeh Pouyesh,,IRO1SZPO0004,SZPO4,سازه‌ پویش‌,44513338812740297,IRO1SZPO0004,SZPO,134,9,6,
2362,دکپسول2,تولید ژلاتین کپسول ایران,5,31,2021-01-10,Iran Gel.Capsule,,IRO3IGCZ0002,IGCZ2,تولید ژلاتین کپسول ایران,38252514625972457,IRO3IGCZ0009,IGCZ,991,14,28,
2365,حفاریح2,حفاری شمال,3,4,2021-01-10,North Drilling-R,,IRR1HSHM0102,HSHX2,ح . حفاری شمال,40468399567804789,IRR1HSHM0100,HSHM,572,7,7,
2374,سشرقح2,سیمان‌ شرق‌,3,40,2021-01-10,Shargh Cement-R,,IRR1SSHR0102,SSHX2,ح . سیمان‌ شرق‌,38871001995319693,IRR1SSHR0102,SSHR,601,7,7,
2379,غاذر4,کشت‌وصنعت‌پیاذر,4,30,2021-01-10,Piazar Agro.,,IRO1PIAZ0004,PIAZ4,کشت‌وصنعت‌پیاذر,56032754657842437,IRO1PIAZ0002,PIAZ,287,9,6,
3545,حریل3,ریل پردازسیر,5,47,2021-01-10,Reyl Pardazseir,,IRO3HRLZ0003,HRLZ3,ریل پردازسیر,56477685225237560,IRO3HRLZ0006,HRLZ,985,14,29,
2753,سقاینح3,سیمان‌ قائن‌,4,40,2021-01-10,Qayen Cement-R,,IRR1SGEN0103,SGEX3,ح . سیمان‌ قائن‌,34146850346690627,IRR1SGEN0103,SGEN,233,9,8,
2694,بایکا4,کارخانجات کابلسازی ‌ایران‌,8,20,2021-01-10,Iran Cable,,IRO7KBLP0004,KBLP4,کارخانجات کابلسازی ‌ایران‌,14713775550899089,IRO7KBLP0007,KBLP,17,17,30,
2717,شفارس3,صنایع‌ شیمیایی‌ فارس‌,3,32,2021-01-10,Fars Chem. Ind.,,IRO1SHFS0003,SHFS3,صنایع‌ شیمیایی‌ فارس‌,10738897598547398,IRO1SHFS0004,SHFS,776,8,5,
1761,کسعدی4,کاشی‌ سعدی‌,4,36,2021-01-10,Saadi Tile,,IRO1KSAD0004,KSAD4,کاشی‌ سعدی‌,9502042317719062,IRO1KSAD0001,KSAD,436,9,6,
3511,وزمین2,بانک ایران زمین,9,44,2021-01-10,Iran Zamin Bank,,IRO7ZMNP0002,ZMNP2,بانک ایران زمین,47855412134835384,IRO7ZMNP0005,ZMNP,1211,17,28,
2373,جوین4,کشت و صنعت جوین,8,1,2021-01-10,Jovain Agri.&Ind,,IRO7JAIP0004,JAIP4,کشت و صنعت جوین,19481214155404656,IRO7JAIP0006,JAIP,1120,17,30,
1863,سصوفیح4,سیمان‌ صوفیان‌,3,40,2021-01-10,Soufian Cement-R,,IRR1SSOF0104,SSOX4,ح . سیمان‌ صوفیان‌,8827998418267018,IRR1SSOF0107,SSOF,603,7,9,
1907,رتکو3,کنترل‌خوردگی‌تکین‌کو,4,60,2021-01-10,Techinco,,IRO1TKIN0003,TKIN3,کنترل‌خوردگی‌تکین‌کو,35713834263050506,IRO1TKIN0000,TKIN,197,9,5,
1856,ثفارسح3,عمران‌وتوسعه‌فارس‌,4,56,2021-01-10,Fars Dev.-R,,IRR1OFRS0103,OFRX3,ح . عمران‌وتوسعه‌فارس‌,47180518027640764,IRR1OFRS0108,OFRS,99,9,8,
1973,شسیناح3,صنایع‌شیمیایی‌سینا,4,32,2021-01-10,Sina Chem. Ind.-R,,IRR1SHSI0103,SHSX3,ح . صنایع‌شیمیایی‌سینا,71964094126266079,IRR1SHSI0103,SHSI,271,9,8,
1975,شکربن2,کربن‌ ایران‌,4,32,2021-01-10,Iran Carbon,,IRO1CRBN0002,CRBN2,کربن‌ ایران‌,64947825803878760,IRO1CRBN0009,CRBN,277,9,4,
1976,شکربن3,کربن‌ ایران‌,4,32,2021-01-10,Iran Carbon,,IRO1CRBN0003,CRBN3,کربن‌ ایران‌,31169158442285306,IRO1CRBN0009,CRBN,277,9,5,
2156,سنوین3,سرمایه گذاری اقتصاد نوین,8,43,2021-01-10,Eghtesad Novin,,IRO7IENP0003,IENP3,سرمایه گذاری اقتصاد نوین,15817961345037253,IRO7IENP0006,IENP,1203,17,29,
2382,پترولح4,گروه پتروشیمی س.ایرانیان,4,32,2021-01-10,Ir.Inv.Petr-R,,IRR1IPTR0104,IPTX4,ح . گروه پتروشیمی س. ایرانیان,39576337980471741,IRR1IPTR0103,IPTR,41,9,9,
2384,ارفعح3,شرکت آهن و فولاد ارفع,6,17,2021-01-10,Arfa Steel Co.-R,,IRR3ARFZ0103,ARFX3,ح.شرکت آهن و فولاد ارفع,37719350578155687,IRR3ARFZ0103,ARFZ,1231,15,32,
2391,وبوعلی4,سرمایه‌گذاری‌بوعلی‌,3,43,2021-01-10,Buali Inv.,,IRO1BALI0004,BALI4,سرمایه‌گذاری‌بوعلی‌,44374041163072397,IRO1BALI0004,BALI,665,7,6,
1271,نمرینوح3,ایران‌ مرینوس‌,4,8,2021-01-10,Iranmerinos-R,,IRR1MRIN0103,MRIX3,ح . ایران‌ مرینوس‌,25495745534551346,IRR1MRIN0102,MRIN,496,9,8,
2804,کطبس3,ذغال‌سنگ‌ نگین‌ ط‌بس‌,4,3,2021-01-10,Negin Tabas L.,,IRO1TBAS0003,TBAS3,ذغال‌سنگ‌ نگین‌ ط‌بس‌,16830077238587508,IRO1TBAS0004,TBAS,438,9,5,
1886,شپاکسا3,پاکسان‌,3,32,2021-01-10,Paxan,,IRO1PAKS0003,PAKS3,پاکسان‌,31819104823146965,IRO1PAKS0007,PAKS,612,7,5,
4062,آ س پ4,آ.س.پ,5,56,2021-01-10,A.S.P CO,,IRO3ASPZ0004,ASPZ4,آ.س.پ,48413298899888175,IRO3ASPZ0008,ASPZ,965,14,30,
1987,البرزح2,بیمه البرز,3,52,2021-01-10,Alborz Bimeh-R,,IRR1BALB0102,BABX2,ح.بیمه البرز,37194484444592103,IRR1BALB0103,BALB,554,7,7,
1988,البرزح3,بیمه البرز,3,52,2021-01-10,Alborz Bimeh-R,,IRR1BALB0103,BABX3,ح.بیمه البرز,350021898237033,IRR1BALB0103,BALB,554,7,8,
1990,داروح2,کارخانجات‌داروپخش‌,4,31,2021-01-10,Daroupakhsh P.-R,,IRR1DPAK0102,DPAX2,ح . کارخانجات‌داروپخش,57094161612977108,IRR1DPAK0106,DPAK,169,9,7,
1992,داروح4,کارخانجات‌داروپخش‌,4,31,2021-01-10,Daroupakhsh P.-R,,IRR1DPAK0104,DPAX4,ح . کارخانجات‌داروپخش,10553020809972194,IRR1DPAK0106,DPAK,169,9,9,
1994,حتاید3,تایدواترخاورمیانه‌,3,47,2021-01-10,Tidewater,,IRO1TAYD0003,TAYD3,تایدواترخاورمیانه,65303613952235512,IRO1TAYD0004,TAYD,569,7,5,
2244,وسپه4,سرمایه‌گذاری‌ سپه‌,3,43,2021-01-10,Sepah Inv.,,IRO1SPAH0004,SPAH4,سرمایه‌گذاری‌ سپه‌,36002182682381562,IRO1SPAH0002,SPAH,683,7,6,
2291,ثترانح3,سرمایه گذاری مسکن تهران,6,56,2021-01-10,Maskan Invest.-R,,IRR3PMTZ0103,PMTX3,ح سرمایه گذاری مسکن تهران,48631782315488355,IRR3PMTZ0105,PMTZ,1233,15,32,
1721,فمرادح3,آلومراد,4,17,2021-01-10,Alomrad-R,,IRR1ALMR0103,ALMX3,ح . آلومراد,15898870574759430,IRR1ALMR0102,ALMR,364,9,8,
2337,کالا4,بورس کالای ایران,3,53,2021-01-10,Commodity Exch.,,IRO1KALA0004,KALA4,بورس کالای ایران,61138760304116849,IRO1KALA0001,KALA,808,8,6,
1999,وپسا2,س. پتروشیمی ساختمان خلیج فارس,9,33,2021-01-10,Persian Gulf Inv.,,IRO7PGIP0002,PGIP2,س. پتروشیمی ساختمان  خلیج فارس,71886913257721193,IRO7PGIP0002,PGIP,1179,17,28,
3555,کپرور4,فرآوری زغال سنگ پروده طبس,6,3,2021-01-10,Tabas Company,,IRO3TBSZ0004,TBSZ4,فرآوری زغال سنگ پروده طبس,3041669241713751,IRO3TBSZ0003,TBSZ,1084,15,30,
2004,ثاباد4,توریستی ورفاهی آبادگران ایران,4,56,2021-01-10,Abadgaran,,IRO1ABAD0004,ABAD4,توریستی ورفاهی آبادگران ایران,29465568629855812,IRO1ABAD0002,ABAD,88,9,6,
3349,کمنگنزح2,معادن‌منگنزایران‌,4,5,2021-01-10,Iran Mn. Mines-R,,IRR1MNGZ0102,MNGX2,ح . معادن‌منگنزایران‌,36501001282321014,IRR1MNGZ0104,MNGZ,452,9,7,
3500,وسرمد3,بیمه سرمد,8,52,2021-01-10,Sarmad Insurance,,IRO7SRMP0003,SRMP3,بیمه  سرمد,43023786401250894,IRO7SRMP0000,SRMP,1190,17,29,
4185,ثمسکن4,سرمایه‌گذاری‌ مسکن‌,3,56,2021-01-10,Housing Inv.,,IRO1MSKN0004,MSKN4,سرمایه‌گذاری‌ مسکن‌,66552861897184484,IRO1MSKN0005,MSKN,567,7,6,
1877,شپاس3,نفت پاسارگاد,6,13,2021-01-10,NPSZ,,IRO3NPSZ0003,NPSZ3,نفت پاسارگاد,65993769393275657,IRO3NPSZ0003,NPSZ,1071,15,29,
3000,وشهر4,بانک شهر,9,44,2021-01-10,S*City Bank,,IRO7BSHP0004,BSHP4,بانک شهر,9042938091068262,IRO7BSHP0005,BSHP,1212,17,30,
2058,ختور4,رادیاتور ایران‌,3,23,2021-01-10,Iran Radiator,,IRO1RADI0004,RADI4,رادیاتور ایران‌,48481660610378561,IRO1RADI0006,RADI,726,8,6,
2067,سمگا4,گروه سرمایه گذاری میراث فرهنگی,5,42,2021-01-10,Cultur.Herit. Inv.,,IRO3IMFZ0004,IMFZ4,گروه سرمایه گذاری میراث فرهنگی,65546249656772671,IRO3IMFZ0008,IMFZ,1002,14,30,
2074,برکت2,گروه دارویی برکت,4,31,2021-01-10,G.Barekat Pharm,,IRO1BRKT0002,BRKT2,گروه دارویی برکت,49813766902450235,IRO1BRKT0003,BRKT,23,9,4,
2076,برکت4,گروه دارویی برکت,4,31,2021-01-10,G.Barekat Pharm,,IRO1BRKT0004,BRKT4,گروه دارویی برکت,30977848913870955,IRO1BRKT0003,BRKT,23,9,6,
2149,ولنوین2,لیزینگ اقتصاد نوین,4,45,2021-01-10,E. Novin Leasing,,IRO1VALE0002,VALE2,لیزینگ اقتصاد نوین,21007095757909499,IRO1VALE0004,VALE,543,9,4,
2218,وایران2,لیزینگ ایرانیان,3,45,2021-01-10,Iranian Lizing,,IRO1LIRZ0002,LIRZ2,لیزینگ ایرانیان,28120786472396777,IRO1LIRZ0007,LIRZ,656,7,4,
2220,وایران4,لیزینگ ایرانیان,3,45,2021-01-10,Iranian Lizing,,IRO1LIRZ0004,LIRZ4,لیزینگ ایرانیان,62360123439124650,IRO1LIRZ0007,LIRZ,656,7,6,
2292,ثترانح4,سرمایه گذاری مسکن تهران,6,56,2021-01-10,Maskan Invest.-R,,IRR3PMTZ0104,PMTX4,ح سرمایه گذاری مسکن تهران,70343128994261505,IRR3PMTZ0105,PMTZ,1233,15,33,
2366,حفاریح3,حفاری شمال,3,4,2021-01-10,North Drilling-R,,IRR1HSHM0103,HSHX3,ح . حفاری شمال,65174990099871334,IRR1HSHM0100,HSHM,572,7,8,
1630,دتوزیع2,توزیع دارو پخش,6,31,2021-01-10,Daroupakhsh Distr.,,IRO3DPDZ0002,DPDZ2,توزیع دارو پخش,33073286291993812,IRO3DPDZ0002,DPDZ,1054,15,28,
2167,وکار2,بانک‌ کارآفرین‌,3,44,2021-01-10,Karafarin Bank,,IRO1KRAF0002,KRAF2,بانک‌ کارآفرین‌,6464701598831505,IRO1KRAF0000,KRAF,843,8,4,
2824,وخارزمح2,سرمایه گذاری خوارزمی,3,43,2021-01-10,Kharazmy Invest-R,,IRR1IKHR0102,IKHX2,ح.سرمایه گذاری خوارزمی,68550622181733971,IRR1IKHR0102,IKHR,678,7,7,
2829,زمگساح4,کشاورزی‌ ودامپروی‌ مگسال‌,4,1,2021-01-10,Magsal Agri.-R,,IRR1MAGS0104,MAGX4,ح . کشاورزی‌ ودامپروی‌ مگسال‌,52818013306072708,IRR1MAGS0108,MAGS,202,9,9,
2831,بسویچ3,پارس‌سویچ‌,4,20,2021-01-10,Pars Switch,,IRO1SWIC0003,SWIC3,پارس‌سویچ‌,45610752427434180,IRO1SWIC0000,SWIC,25,9,5,
2311,فنوال2,نورد آلومینیوم‌,3,17,2021-01-10,Aluminum R.,,IRO1NALM0002,NALM2,نورد آلومینیوم‌,8803269674041813,IRO1NALM0004,NALM,804,8,4,
2368,وسگیلا2,شرکت س استان گیلان,4,43,2021-01-10,Gilan Inv.,,IRO1OS240002,OS242,شرکت س استان گیلان,65851054227639333,IRO1OS240006,OS24,531,9,4,
2433,خبازرس4,بازرسی مهندسی و صنعتی ایران,8,57,2021-01-10,Iran Ind.Eng.Insp.,,IRO7IEIP0004,IEIP4,بازرسی مهندسی و صنعتی ایران,23739080235184787,IRO7IEIP0003,IEIP,1124,17,30,
2506,پیزد2,مجتمع صنایع لاستیک یزد,6,15,2021-01-10,Yazd Tire,,IRO3YZTZ0002,YZTZ2,مجتمع صنایع لاستیک یزد,33680566389704895,IRO3YZTZ0007,YZTZ,63,15,28,
2583,ولپارس4,لیزینگ پارسیان,4,45,2021-01-10,Parsian leasing,,IRO1LPRS0004,LPRS4,لیزینگ پارسیان,46077832963762420,IRO1LPRS0007,LPRS,542,9,6,
2584,نبروج2,نساجی بروجرد,9,8,2021-01-10,Borujerd Textile,,IRO7BRTP0002,BRTP2,نساجی بروجرد,3550032294987770,IRO7BRTP0002,BRTP,491,17,4,
2734,فلامی2,لامیران,4,18,2021-01-10,Lamiran,,IRO1LAMI0002,LAMI2,لامیران‌,60101084211076474,IRO1LAMI0001,LAMI,357,9,4,
2143,پاکشو2,گروه صنعتی پاکشو,4,32,2021-01-10,Paksho,,IRO1PASH0002,PASH2,گروه صنعتی پاکشو,68090165455809895,IRO1PASH0002,PASH,37,9,4,
2866,پارسیان2,بیمه پارسیان,3,52,2021-01-10,Parsian,,IRO1IPAR0002,IPAR2,بیمه پارسیان,47581393692926162,IRO1IPAR0002,IPAR,712,8,4,
3561,جمح4,پتروشیمی جم,4,32,2021-01-10,Jam Petr - R,,IRR1PJMZ0104,PJMX4,ح . پتروشیمی جم,11853318351155835,IRR1PJMZ0109,PJMZ,105,9,9,
2932,شفا2,سرمایه گذاری شفادارو,4,31,2021-01-10,ShafaDarou Inv.,,IRO1SHFA0002,SHFA2,سرمایه گذاری شفادارو,47638138090419261,IRO1SHFA0004,SHFA,274,9,4,
4194,وپست4,پست بانک ایران,4,44,2021-01-10,Post Bank,,IRO1BPST0004,BPST4,پست بانک ایران,45180289442751679,IRO1BPST0007,BPST,509,9,6,
2936,غمهرا3,تولیدی‌مهرام‌,4,30,2021-01-10,Mahram Mfg.,,IRO1MRAM0003,MRAM3,تولیدی‌مهرام‌,36518502827416468,IRO1MRAM0009,MRAM,314,9,5,
2998,وشهر2,بانک شهر,9,44,2021-01-10,S*City Bank,,IRO7BSHP0002,BSHP2,بانک شهر,22692392068235412,IRO7BSHP0005,BSHP,1212,17,28,
3295,خپارس2,پارس‌ خودرو,4,23,2021-01-10,S*Pars Khodro,,IRO1PKOD0002,PKOD2,پارس‌ خودرو,46819271861075443,IRO1PKOD0008,PKOD,132,9,4,
3438,ومعادنح4,توسعه‌معادن‌وفلزات‌,3,5,2021-01-10,Metals & Min.-R,,IRR1MADN0104,MADX4,ح . توسعه‌معادن‌وفلزات‌,41641091734900015,IRR1MADN0106,MADN,698,7,9,
3165,کماسه4,تامین‌ ماسه‌ ریخته‌گری‌,4,6,2021-01-10,Sand Foundry,,IRO1TAMI0004,TAMI4,تامین‌ ماسه‌ ریخته‌گری‌,70296083283306412,IRO1TAMI0003,TAMI,449,9,6,
3738,شلعاب4,لعابیران‌,4,32,2021-01-10,Loabiran,,IRO1LEAB0004,LEAB4,لعابیران‌,53424396054822904,IRO1LEAB0008,LEAB,280,9,6,
3952,فسلیرح2,سولیران‌,10,28,2021-01-10,Soliran -R,,IRR7SOLP0102,SOLX2,ح.سولیران‌,15234406628825396,IRR7SOLP0106,SOLP,356,17,7,
2832,بسویچ4,پارس‌سویچ‌,4,20,2021-01-10,Pars Switch,,IRO1SWIC0004,SWIC4,پارس‌سویچ‌,40326759829582222,IRO1SWIC0000,SWIC,25,9,6,
2836,شپلیح2,پلی اکریل ایران,9,32,2021-01-10,Polyacryl Iran-R,,IRR7POIP0102,POIX2,ح . پلی اکریل ایران,48285268532653544,IRR7POIP0104,POIP,253,17,7,
1962,خکارح4,ایرکا پارت صنعت,3,23,2021-01-10,Irka Part -R,,IRR1KRIR0104,KRIX4,ح.ایرکا پارت صنعت,50757220381057319,IRR1KRIR0100,KRIR,733,8,9,
2870,خگستر3,گسترش‌سرمایه‌گذاری‌ایران‌خودرو,3,23,2021-01-10,Iran Kh. Inv.,,IRO1GOST0003,GOST3,گسترش‌سرمایه‌گذاری‌ایران‌خودرو,48670335799816465,IRO1GOST0003,GOST,577,7,5,
1937,آرمان3,بیمه آرمان,8,52,2021-01-10,Arman Insurance,,IRO7ARMP0003,ARMP3,بیمه آرمان,45488964609692136,IRO7ARMP0000,ARMP,1102,17,29,
3959,غشهدابح3,کشت و صنعت شهداب ناب خراسان,5,30,2021-01-10,Shahdab Khorasan-R,,IRR3SHHZ0103,SHHX3,ح. کشت و صنعت شهداب ناب خراسان,17095958366279804,IRR3SHHZ0103,SHHZ,1226,14,32,
3671,دابورح3,داروسازی‌ ابوریحان‌,4,31,2021-01-10,Abouraihan P.-R,,IRR1DABO0103,DABX3,ح . داروسازی‌ ابوریحان‌,49025977187824878,IRR1DABO0108,DABO,876,9,8,
3965,مرقامح3,ایران‌ارقام‌,4,58,2021-01-10,Iran Argham-R,,IRR1IAGM0103,IAGX3,ح . ایران‌ارقام‌,38044403166636164,IRR1IAGM0100,IAGM,490,9,8,
4162,بسویچح2,پارس‌سویچ‌,4,20,2021-01-10,Pars Switch-R,,IRR1SWIC0102,SWIX2,ح . پارس‌سویچ‌,620650650994345,IRR1SWIC0102,SWIC,26,9,7,
1739,وسپهر3,سرمایه گذاری گروه سپهرصادرات,5,43,2021-01-10,SepehrSaderat Inv.,,IRO3SAIZ0003,SAIZ3,سرمایه گذاری مالی سپهرصادرات,7938050719939504,IRO3SAIZ0007,SAIZ,1029,14,29,
1790,تملتح3,تامین سرمایه بانک ملت,4,53,2021-01-10,Mellat Inv. Bank-R,,IRR1TMLT0103,TMLX3,ح . تامین سرمایه بانک ملت,4995964561581416,IRR1TMLT0109,TMLT,85,9,8,
4266,تنوین4,تامین سرمایه نوین,4,53,2021-01-10,S*Novin Investment,,IRO1TNOV0004,TNOV4,تامین سرمایه نوین,66257395942446088,IRO1TNOV0009,TNOV,86,9,6,
